,objectid,extendedness,ra,dec,mag_i,mag_g,mag_r
4271,21326840496944564,1.0,53.2884858085906,-28.2812543957703,19.9223,20.5364,20.1046
4272,21326840496944565,1.0,53.2868135182725,-28.2822499759857,20.14,21.7538,20.6057
4273,21326840496944566,1.0,53.2846114867285,-28.2843471320912,21.0863,22.4578,21.8576
4274,21326840496944567,0.0,53.2854276141215,-28.2815944691537,21.2895,22.1637,21.5697
4275,21326840496944568,0.0,53.2852080586874,-28.2838074369726,22.0626,25.2139,23.8193
4276,21326840496944569,1.0,53.2873462720926,-28.2832258507746,24.4838,25.222,25.0896
4277,21326840496944586,1.0,53.29326454756,-28.2812223599279,24.7237,25.1825,24.9177
4278,21326840496944618,1.0,53.4461914408253,-28.2802982532362,21.3342,23.0343,21.8334
4279,21326840496944627,0.0,53.4281958818611,-28.2781198574586,15.9606,16.6491,16.2286
4280,21326840496944628,0.0,53.4264976378618,-28.2770996738504,17.3642,17.985,17.5384
4281,21326840496944629,1.0,53.4249530947949,-28.2789010191461,22.2374,24.5515,23.2192
4282,21326840496944630,1.0,53.4224734345933,-28.2804707525432,22.3452,22.6675,22.7099
4283,21326840496944631,1.0,53.4199426544076,-28.2806777520805,22.6344,22.9089,22.9669
4284,21326840496944632,0.0,53.4300739143414,-28.2785683470646,24.4107,23.666,24.146
4285,21326840496944633,0.0,53.4313359748036,-28.279039016759,24.2279,23.6025,24.0071
4286,21326840496944634,1.0,53.428810984172,-28.2788295561669,23.38,23.966,23.7327
4287,21326840496944635,0.0,53.4252301697569,-28.2743028437819,24.7188,24.28,24.5179
4288,21326840496944636,1.0,53.4239744259193,-28.2814490753279,23.2795,24.716,23.7003
4289,21326840496944707,1.0,53.3051773961146,-28.2784697777585,22.3043,22.5233,22.3675
4290,21326840496944708,1.0,53.3017866427548,-28.2766610471868,23.3226,24.76,24.2133
4291,21326840496944709,1.0,53.303099221264,-28.2758380110185,22.2305,24.1112,23.1874
4292,21326840496944717,1.0,53.2933044317807,-28.27895276823,24.2605,25.0835,24.9856
4293,21326840496944719,1.0,53.4166030903322,-28.2799754338551,22.5759,23.0712,23.0135
4294,21326840496944720,1.0,53.4157828261644,-28.2791819430465,24.1975,25.3157,24.5101
4295,21326840496944790,1.0,53.2853538022758,-28.27761962128,21.1643,21.4575,21.2536
4296,21326840496944791,1.0,53.2865730466634,-28.2775826581087,21.9577,22.8095,22.6067
4297,21326840496944818,1.0,53.2987498843965,-28.2767349729024,23.4156,25.2524,24.3442
4298,21326840496944820,1.0,53.2587662177863,-28.2779128628929,20.0859,21.7136,20.532
4299,21326840496944821,1.0,53.2645368279698,-28.2782134979896,20.3955,21.0603,20.59
4300,21326840496944822,1.0,53.2616324885749,-28.2818088638013,21.1483,21.5504,21.383
4301,21326840496944823,1.0,53.2614316467615,-28.2804140741687,22.7001,23.0058,23.0658
4302,21326840496944824,1.0,53.2595565464875,-28.2785658828308,22.3769,24.0166,23.1163
4303,21326840496944825,1.0,53.2598111527632,-28.2804239312751,22.6381,23.3302,23.1025
4304,21326840496944826,0.0,53.2628769551122,-28.2790340882697,23.1523,23.0442,23.2895
4305,21326840496944827,1.0,53.2570571480378,-28.2780138959045,23.5621,24.543,23.9063
4306,21326840496944828,1.0,53.2565188612847,-28.2779251839867,24.2287,24.4567,24.6591
4307,21326840496944830,1.0,53.2597958709369,-28.2767842567413,24.5483,25.3659,25.1086
4308,21326840496944852,1.0,53.4442205123143,-28.2764688405664,22.628,23.4509,22.7953
4309,21326840496944853,1.0,53.4443817921696,-28.277010962694,22.7656,24.4265,23.7076
4310,21326840496944854,1.0,53.4452463704033,-28.2767177235642,23.3985,24.5921,24.1779
4311,21326840496944889,1.0,53.2757495008172,-28.2691455338307,18.2007,19.3147,18.5353
4312,21326840496944891,1.0,53.2710440402052,-28.2675316156868,21.5588,22.6059,21.987
4313,21326840496944892,1.0,53.2874763175487,-28.2725015762443,22.3909,23.5303,23.2373
4314,21326840496944893,0.0,53.2769373394034,-28.2728514780883,21.1854,23.7339,22.6328
4315,21326840496944898,0.0,53.2702944912435,-28.2731496347918,23.7895,24.5809,24.3363
4316,21326840496944899,1.0,53.2842845039766,-28.2716071140784,23.4175,24.453,24.1833
4317,21326840496944900,1.0,53.2694441449831,-28.2650627378256,24.25,25.2361,24.6007
4318,21326840496944901,1.0,53.2712216716913,-28.2743964809573,23.731,25.1932,24.4178
4319,21326840496944902,0.0,53.2705462883995,-28.2719964382854,24.3411,24.2378,24.4665
4320,21326840496944905,0.0,53.2821437759893,-28.2737287018481,24.5066,25.0706,25.1184
4321,21326840496944942,0.0,53.2895695127992,-28.2742708100302,20.5945,20.9029,20.6612
4322,21326840496944952,1.0,53.3511440079604,-28.2744506919912,24.2802,25.0708,24.942
4323,21326840496944954,1.0,53.4207995742459,-28.274290523107,22.8069,23.4041,23.2993
4324,21326840496944955,1.0,53.4186406566891,-28.274549257578,23.9479,24.5246,24.4646
4325,21326840496944961,1.0,53.2956693898391,-28.272775090968,22.42,23.4456,23.1262
4326,21326840496944962,1.0,53.2968431712134,-28.2733245866344,23.037,23.9197,23.6801
4327,21326840496944995,1.0,53.4471045323274,-28.2734477923298,22.7671,22.6957,22.9134
4328,21326840496945001,1.0,53.2918786074418,-28.272775090968,21.2706,21.3997,21.1615
4329,21326840496945038,1.0,53.4465266849665,-28.2717056770343,20.9309,21.8588,21.151
4330,21326840496945044,0.0,53.433568528617,-28.2720950016015,21.375,21.794,21.4898
4331,21326840496945047,1.0,53.4415950024232,-28.2715331919213,23.3686,24.0672,23.8506
4332,21326840496945173,1.0,53.4400937742266,-28.2677755498381,22.065,23.4285,22.7965
4333,21326840496945174,1.0,53.4403448390524,-28.267344353485,22.9036,23.306,23.3204
4334,21326840496945231,1.0,53.3064752829379,-28.2657969889379,21.506,22.5958,21.8203
4335,21326840496945234,1.0,53.300608373922,-28.2659497532279,22.7939,23.3122,22.9757
4336,21326840496945246,1.0,53.3039504451243,-28.265323913816,23.6354,24.5594,23.9177
4337,21326973640900991,0.0,53.0341213162321,-28.6602032794966,24.1231,24.8112,24.6126
4338,21326973640901292,0.0,53.0614428212794,-28.6464707741019,24.5928,24.1519,24.4693
4339,21326973640901313,1.0,53.0637877291262,-28.6454198280495,22.7835,24.0161,23.2631
4340,21326973640901314,1.0,53.0157383538491,-28.6452393136696,23.585,24.5103,24.0099
4341,21326973640901372,0.0,53.0097360943519,-28.6428926549996,24.1733,24.0562,24.2879
4342,21326973640901571,1.0,53.0532434611951,-28.6335831933678,22.4496,24.0081,23.3727
4343,21326973640901637,1.0,52.9929935933622,-28.6292786193037,20.7125,21.6396,21.0817
4344,21326973640901653,1.0,53.0099844827313,-28.6289621498317,24.0068,24.3455,24.4129
4345,21326973640901696,1.0,53.1437993550147,-28.6276394166642,23.0228,23.5737,23.4874
4346,21326973640901719,1.0,53.0910492525009,-28.6258617884354,22.0936,22.3253,22.445
4347,21326973640901725,1.0,53.0667315583472,-28.6254241849909,22.6357,23.3573,23.1622
4348,21326973640901739,1.0,53.0758073713493,-28.6246997945975,23.6562,24.8091,24.3506
4349,21326973640901790,1.0,53.02166673894,-28.6217033932368,23.6341,24.9317,24.0562
4350,21326973640901860,0.0,53.010993655257,-28.618128590611,22.8385,23.4205,23.1184
4351,21326973640901913,1.0,53.0858831079683,-28.616323930118,22.6583,23.6524,23.4038
4352,21326973640901957,1.0,53.1049613897463,-28.6144006411546,23.2938,24.9313,23.7937
4353,21326973640901966,1.0,53.0075781056431,-28.6130508989811,22.5557,23.2736,22.7537
4354,21326973640901995,1.0,53.057827694407,-28.6117901664646,24.0084,24.0973,24.2128
4355,21326973640902014,1.0,53.0917113493517,-28.6109744064292,23.6343,24.4364,23.8317
4356,21326973640902038,0.0,53.0983128703677,-28.6099312316147,23.358,24.4101,23.9977
4357,21326973640902049,0.0,52.9910855097837,-28.6086334575028,23.4386,23.4658,23.6187
4358,21326973640902100,0.0,53.0253232034494,-28.6063345827153,24.0438,25.3172,24.4123
4359,21326973640902105,1.0,53.1334344563749,-28.6065298615218,22.6239,24.1021,23.4162
4360,21326973640902259,1.0,53.0518555644197,-28.5981776909551,23.0425,23.9551,23.7403
4361,21326973640902266,0.0,53.0206148429216,-28.5977080710086,24.8562,24.3947,24.7837
4362,21326973640902281,0.0,53.0451286926625,-28.5968479304429,22.6288,24.8976,23.6999
4363,21326973640902298,1.0,53.0766259476162,-28.5960668893605,24.6566,24.7185,24.8267
4364,21326973640902328,1.0,53.0562457844893,-28.5946555925033,23.7865,24.8274,24.1854
4365,21326973640902336,1.0,53.0757934491025,-28.5942477782014,23.2329,24.3468,23.5636
4366,21326973640902338,1.0,53.0021549760317,-28.593926471078,24.1804,25.2111,24.4402
4367,21326973640902339,0.0,52.9995282596893,-28.593849851832,23.7668,24.0948,23.8004
4368,21326973640902349,0.0,53.0367785562889,-28.5933654217633,21.174,21.5554,21.2731
4369,21326973640902354,1.0,53.0667934497692,-28.5933011607995,20.8784,22.3392,21.4444
4370,21326973640902434,1.0,53.1167839370517,-28.5901005201885,24.1089,24.3294,24.5293
4371,21326973640902440,1.0,53.0703072263252,-28.5894999475186,23.0997,24.6116,23.9823
4372,21326973640902506,0.0,53.0215067657299,-28.5860918243776,24.3356,25.0986,24.7988
4373,21326973640902547,0.0,53.0416602666454,-28.5841468463961,24.195,23.8575,24.119
4374,21326973640902584,1.0,53.1030849089424,-28.5824045523213,24.2553,24.6951,24.6384
4375,21326973640902592,1.0,53.0989648350437,-28.5820387977985,23.0789,23.9107,23.6454
4376,21326973640902694,1.0,53.078532569504,-28.5769183680303,23.6217,24.5809,24.3174
4377,21326973640902695,1.0,53.1094234277469,-28.5769702630276,24.1906,25.1568,24.4127
4378,21326973640902704,1.0,53.0754804078852,-28.5764364871355,23.2221,24.4565,23.8381
4379,21326973640902720,1.0,53.0473124381776,-28.5757791557306,24.279,25.1733,24.9261
4380,21326973640902740,1.0,53.1658350811598,-28.5749241368165,23.5845,24.7132,23.9779
4381,21326973640902763,0.0,53.0123373780986,-28.5732561285905,24.2506,24.2765,24.5236
4382,21326973640902768,1.0,53.1063361936996,-28.5735773725629,24.2651,24.8083,24.7781
4383,21326973640902784,1.0,53.0357264855864,-28.5726235279432,22.8533,23.7167,23.5686
4384,21326973640902808,1.0,53.0744737914445,-28.5714917753375,24.2396,25.3544,24.4739
4385,21326973640902816,1.0,53.0886084162161,-28.571131000865,22.4782,23.166,23.0472
4386,21326973640902829,1.0,53.0300106739494,-28.5702093018368,24.1164,23.7677,24.098
4387,21326973640902846,1.0,53.0432226291068,-28.5692332486655,22.0272,22.9823,22.394
4388,21326973640902855,1.0,53.1521872317183,-28.5691591184148,22.8516,24.3901,23.7405
4389,21326973640902898,1.0,53.0155968653525,-28.5663570332354,22.5428,23.402,23.0626
4390,21326973640902940,0.0,53.1345924994036,-28.5651808715652,23.0681,25.0883,23.9006
4391,21326973640902961,1.0,53.1174029848985,-28.5640146065858,21.2488,22.1441,21.566
4392,21326973640902967,0.0,52.9922731929447,-28.5632659305819,24.347,24.3561,24.4915
4393,21326973640902994,0.0,53.1564356607238,-28.5623492421331,21.428,22.4895,21.7209
4394,21326973640903064,1.0,53.1090327399035,-28.5584256092866,23.7528,24.2874,23.9009
4395,21326973640903114,0.0,52.9935070640818,-28.5560907712383,23.7343,24.0931,23.8565
4396,21326973640903156,1.0,53.1239019288885,-28.5553223861261,24.2742,23.8306,24.1337
4397,21326973640903157,1.0,53.1516714244127,-28.5553717997909,23.1708,23.4443,23.4745
4398,21326973640903180,1.0,53.0871257689712,-28.5542254087383,23.4675,23.308,23.5773
4399,21326973640903199,1.0,53.099141416114,-28.553044441353,23.6412,24.5796,24.2699
4400,21326973640903254,1.0,53.1760343742049,-28.5509024276154,22.3056,23.6121,23.0172
4401,21326973640903266,1.0,53.0446497365069,-28.5499290240074,24.075,24.7229,24.5893
4402,21326973640903287,1.0,53.1575757680943,-28.5493187984151,23.4496,24.749,24.2395
4403,21326973640903332,0.0,53.0284915749585,-28.5465641803354,22.855,23.1273,23.2391
4404,21326973640903361,1.0,53.1264312576221,-28.5456278736459,22.3307,22.6512,22.6529
4405,21326973640903368,1.0,53.0070369268237,-28.5448645057498,24.6093,25.0831,24.811
4406,21326973640903373,1.0,53.0249945034722,-28.5444445322437,22.6618,23.797,23.0127
4407,21326973640903395,0.0,53.1014989882159,-28.5435897678096,20.1414,20.5523,20.2503
4408,21326973640903409,1.0,53.0985574255908,-28.5429227599191,23.1063,23.5568,23.5539
4409,21326973640903461,1.0,53.1266478336171,-28.5406302612993,22.6981,23.8234,23.2153
4410,21326973640903490,1.0,53.0493801139104,-28.5386540094257,22.8871,23.6775,23.0591
4411,21326973640903526,1.0,53.1045638456617,-28.5371891366476,21.5822,22.6466,21.8309
4412,21326973640903544,1.0,53.046991575779,-28.5364727644581,23.2244,23.0832,23.3457
4413,21326973640903576,0.0,53.0561994758815,-28.5353166982314,24.2279,24.654,24.6431
4414,21326973640903588,1.0,53.0595148528303,-28.5348028950908,24.0451,25.1449,24.648
4415,21326973640903689,0.0,53.0819391933084,-28.5308210056913,24.6607,24.363,24.6127
4416,21326973640903714,1.0,53.0878236015651,-28.5293019001896,21.3361,22.1778,21.9502
4417,21326973640903824,1.0,53.132349037977,-28.5248879731507,23.2116,24.2233,23.9521
4418,21326973640903842,0.0,53.0669132120154,-28.5239148098514,21.7594,24.0032,22.8099
4419,21326973640903849,0.0,53.101642715469,-28.5236505259381,22.1863,24.29,23.0071
4420,21326973640903931,1.0,53.0608329340221,-28.5197900803672,24.2966,25.3573,24.6503
4421,21326973640903952,1.0,53.1621915019305,-28.5193702067742,24.1069,23.6775,23.9399
4422,21326973640904107,1.0,53.0039566819758,-28.5102741792915,22.8721,23.8967,23.6376
4423,21326973640904118,1.0,53.1640103440722,-28.5103161629543,22.852,22.9374,22.9947
4424,21326973640904203,1.0,53.0687385934005,-28.5059376038915,22.6976,23.6752,23.3058
4425,21326973640904279,1.0,52.9933602603371,-28.501675289477,23.6661,24.4769,23.8481
4426,21326973640904284,1.0,53.0612260336007,-28.5017987608217,23.9757,24.9719,24.2129
4427,21326973640904297,1.0,53.0220527549765,-28.5010233631725,24.0864,25.239,24.3648
4428,21326973640904320,1.0,53.041755554247,-28.5000306649447,22.6144,23.6706,22.8894
4429,21326973640904341,0.0,53.0406717115414,-28.4991910767177,23.9725,25.3934,24.3031
4430,21326973640904342,1.0,53.0123679531395,-28.4990280986008,24.058,25.1113,24.4159
4431,21326973640904366,1.0,53.1403807674763,-28.4983589032137,23.3521,24.685,23.7066
4432,21326973640904397,0.0,53.0314635570757,-28.4964106057499,24.2098,25.0533,24.8958
4433,21326973640904428,0.0,53.0357149209006,-28.4950747216832,22.3394,22.7276,22.2719
4434,21326973640904449,1.0,53.0296603150109,-28.4939808402973,24.6099,25.1167,25.1113
4435,21326973640904498,0.0,53.0402822559633,-28.4913980411949,24.2129,24.905,24.9231
4436,21326973640904561,0.0,53.0157297647631,-28.487627663037,21.7228,24.0103,22.7948
4437,21326973640904563,1.0,52.9943879696181,-28.4875165537389,23.5488,24.4301,23.7614
4438,21326973640904802,1.0,52.9975784253553,-28.4762013012187,23.8544,24.8835,24.5918
4439,21326973640904824,1.0,53.057217177721,-28.4753001822315,22.6016,23.689,22.9375
4440,21326973640904908,0.0,52.9945907746176,-28.4710909474059,23.4092,24.3409,23.6917
4441,21326973640905007,0.0,53.1889316491971,-28.4674002900432,24.2957,25.0817,24.9565
4442,21326973640905157,1.0,53.0083754437531,-28.458785143377,23.9053,24.9201,24.6498
4443,21326973640925420,0.0,53.0082654029966,-28.6538746783737,22.0912,22.9754,22.3433
4444,21326973640925421,0.0,53.0087853546301,-28.6524898068357,22.7513,22.8207,22.987
4445,21326973640925593,1.0,53.0031277554047,-28.65120387107,24.0738,25.0302,24.5617
4446,21326973640925619,1.0,53.0120680922783,-28.6501850254675,23.0636,23.7254,23.5717
4447,21326973640925620,0.0,53.0105734905663,-28.6510307655366,23.2253,24.04,23.5403
4448,21326973640925621,1.0,53.010727461342,-28.6504619922244,23.5806,24.5124,24.1941
4449,21326973640925678,1.0,53.0135219939419,-28.6485652791707,21.5827,22.5057,21.9067
4450,21326973640925781,1.0,53.0571285788175,-28.6459712643122,22.1126,23.4793,22.9333
4451,21326973640925808,0.0,53.0652594239711,-28.6456077611587,24.6482,24.1331,24.4898
4452,21326973640925904,1.0,53.0460887776188,-28.6436938265571,23.1155,24.0734,23.4789
4453,21326973640925953,1.0,53.0532552928011,-28.6417354179967,21.4999,22.3738,21.6825
4454,21326973640926001,1.0,53.0048761352674,-28.6400119497985,21.7657,23.7214,22.7299
4455,21326973640926097,1.0,53.0495945815396,-28.6392899313645,23.3139,24.4261,23.7159
4456,21326973640926137,0.0,53.0343075526019,-28.6360953066884,21.6196,24.5817,23.3266
4457,21326973640926138,1.0,53.0334003470032,-28.6374552356436,23.7006,24.6574,24.2456
4458,21326973640926144,1.0,53.0578270334899,-28.6371684127973,21.2985,22.2875,22.0067
4459,21326973640926186,1.0,53.0023972120506,-28.6353906231625,22.2732,22.4601,22.6054
4460,21326973640926187,1.0,53.001847629255,-28.6351285315497,24.5067,24.9983,24.9895
4461,21326973640926197,0.0,53.0738419184949,-28.6366244405871,23.4365,24.6925,23.7966
4462,21326973640926211,1.0,53.0097282681589,-28.6359197535077,21.6187,23.7126,22.5569
4463,21326973640926216,1.0,53.0287978068393,-28.6359321163982,23.201,23.9852,23.8994
4464,21326973640926224,1.0,53.0454204230808,-28.6384442859548,20.6066,21.5477,20.9424
4465,21326973640926225,1.0,53.0479542164052,-28.6361398131752,21.6222,23.0938,22.4995
4466,21326973640926226,1.0,53.046814897969,-28.6373217145659,23.792,24.8286,24.5189
4467,21326973640926262,1.0,53.0266450101842,-28.6345895150074,24.3485,25.3378,24.5845
4468,21326973640926269,1.0,53.0105764464025,-28.6336796218046,23.348,23.3115,23.4753
4469,21326973640926270,0.0,53.010091739319,-28.6337587426395,24.2633,24.4923,24.6662
4470,21326973640926273,1.0,53.0176687075012,-28.634552426815,19.7895,21.1672,20.1771
4471,21326973640926274,1.0,53.0200494165795,-28.6353634249458,23.6638,24.9904,24.3999
4472,21326973640926275,1.0,53.0190489556864,-28.6340183582979,23.3133,24.4231,24.0169
4473,21326973640926276,1.0,53.0156855274432,-28.6365403724062,23.9303,24.4702,24.346
4474,21326973640926312,1.0,53.068292243404,-28.6335733032767,23.6329,24.3673,23.8371
4475,21326973640926314,1.0,53.0283900457956,-28.6331554477803,24.4534,24.902,24.5558
4476,21326973640926343,1.0,53.0476691998685,-28.6325793538773,23.1639,25.2747,23.9488
4477,21326973640926359,0.0,53.0578234153064,-28.6323667191585,24.3872,25.3173,24.7508
4478,21326973640926375,1.0,53.0389178226534,-28.631110699608,23.8383,24.8812,24.1863
4479,21326973640926382,0.0,53.0138006588286,-28.6309722416798,22.3378,22.749,22.5534
4480,21326973640926386,0.0,53.0069855278606,-28.6309895489108,23.0412,23.7988,23.1928
4481,21326973640926439,1.0,53.0520525504782,-28.6271325794003,20.8512,23.0761,21.7355
4482,21326973640926440,1.0,53.0533497891945,-28.62748118428,21.5796,23.7774,22.4328
4483,21326973640926475,1.0,53.0674698434269,-28.6294961926192,21.4555,21.723,21.4668
4484,21326973640926504,1.0,53.0210633577961,-28.6294689959301,22.1496,24.2282,22.9779
4485,21326973640926505,1.0,53.022300243119,-28.6288162775058,23.7261,24.2343,24.1555
4486,21326973640926508,0.0,53.0311241678928,-28.6284256373601,20.5311,21.1475,20.6968
4487,21326973640926511,1.0,53.0017701563302,-28.6273105902581,22.6436,23.3489,22.8632
4488,21326973640926512,0.0,53.0030603689475,-28.6284305821629,23.0587,23.539,23.157
4489,21326973640926518,1.0,53.0478902917156,-28.6293626816676,24.8025,24.3461,24.628
4490,21326973640926529,1.0,53.0246052133117,-28.6281388391912,23.5392,24.546,24.309
4491,21326973640926549,1.0,53.0617095738462,-28.627231474284,22.6883,23.4508,22.8768
