fieldID,fieldFov,fieldRA,fieldDec,fieldGL,fieldGB,fieldEL,fieldEB
240,3.5,462673.33374023286,-235799.28588867193,-79.8103485107422,-14.7795877456665,-165.753036499023,-74.5655975341797
241,3.5,721873.3886718769,-235799.28588867193,-53.895133972168,-2.81700801849365,-127.821769714355,-50.9932518005371
242,3.5,574126.6113281231,-235799.28588867193,-70.3340454101562,-6.1270899772644,-149.245223999023,-63.2155075073242
243,3.5,1092526.9409179692,-235799.20349121094,-29.494556427002,-33.0181541442871,-71.108154296875,-44.2119064331055
244,3.5,203473.10028076163,-235799.20349121094,-80.1118469238281,-42.9946746826172,-10.7448377609253,-76.5221862792969
245,3.5,1240273.2788085924,-235799.17602539077,-40.0567817687988,-47.711799621582,-48.9491119384766,-52.2663917541504
246,3.5,55726.73149108896,-235799.17602539077,-58.8167724609375,-51.5928764343262,-32.8045196533203,-61.5109367370605
247,3.5,907200.2197265616,-235160.51330566406,-35.4925727844238,-12.9289712905884,-99.8009490966797,-42.5143165588379
248,3.5,388799.78027343843,-235160.51330566406,-83.7967147827148,-22.3985233306885,178.987976074219,-82.5854873657227
249,3.5,1166400.0,-235160.40344238287,-32.3629341125488,-41.2088470458984,-59.7851104736328,-47.3999824523926
250,3.5,129600.04119873047,-235160.40344238287,-71.5855255126953,-49.1149864196777,-21.688138961792,-68.6402359008789
251,3.5,648000.0,-235160.3759765623,-62.4070777893066,-2.98516297340393,-138.84001159668,-56.4814834594727
252,3.5,695507.1899414075,-233217.44384765613,-56.9244384765625,-1.91124904155731,-132.448822021484,-52.3143577575684
253,3.5,600492.8100585925,-233217.44384765613,-67.8825149536133,-4.12213611602783,-146.6025390625,-60.3134078979492
254,3.5,859692.755126952,-233217.38891601577,-39.0306510925293,-8.56079387664795,-107.355560302734,-43.2441444396973
255,3.5,436307.27233886643,-233217.38891601577,-82.0932006835938,-17.0517063140869,-173.141479492188,-77.1650161743164
256,3.5,1118892.48046875,-233217.38891601577,-29.2768955230713,-36.1723175048828,-66.7150726318359,-44.5706214904785
257,3.5,177107.53326416027,-233217.38891601577,-78.333122253418,-45.8876686096191,-12.6533241271973,-73.4015731811523
258,3.5,954707.51953125,-233217.333984375,-31.9035415649414,-17.3061218261719,-92.4461898803711,-41.3913497924805
259,3.5,341292.48046875,-233217.333984375,-85.5373764038086,-27.7533740997314,140.498397827148,-87.3394241333008
260,3.5,1213907.2998046884,-233217.16918945307,-36.0749893188477,-46.1039581298828,-52.1926498413086,-49.8519897460938
261,3.5,82092.67959594744,-233217.16918945307,-63.9031372070312,-51.8146095275879,-27.662935256958,-63.6030197143555
262,3.5,884416.0034179692,-229615.74096679693,-36.1374664306641,-9.87025547027588,-103.791114807129,-41.5290412902832
263,3.5,411583.9691162124,-229615.74096679693,-84.3783187866211,-19.3228092193604,176.342407226562,-79.488639831543
264,3.5,670784.2712402329,-229615.72723388663,-59.9486312866211,-1.05659294128418,-137.281066894531,-53.4887542724609
265,3.5,625215.7287597671,-229615.72723388663,-65.4231872558594,-2.16245603561401,-144.312896728516,-57.4029693603516
266,3.5,929984.6557617192,-229615.69976806644,-32.57177734375,-14.2310047149658,-96.4819412231445,-40.6191291809082
267,3.5,366015.3442382808,-229615.69976806644,-86.1470184326172,-24.6597156524658,156.090484619141,-84.3779220581055
268,3.5,1143616.2231445308,-229615.63110351574,-29.1113929748535,-39.3113212585449,-62.3082580566406,-44.8120803833008
269,3.5,152383.83178710926,-229615.63110351574,-76.2987213134766,-48.710578918457,-14.1219310760498,-70.293098449707
270,3.5,1189184.2163085924,-229615.49377441403,-32.3910446166992,-44.3321533203125,-55.1699409484863,-47.4023094177246
271,3.5,106815.82489013665,-229615.49377441403,-68.982421875,-51.7625617980957,-21.8583679199219,-65.5175628662109
272,3.5,764788.0187988288,-228882.18383789074,-48.4860572814941,-2.01933288574219,-122.860023498535,-46.6124992370605
273,3.5,531211.9812011712,-228882.18383789074,-75.6698379516602,-7.45789623260498,-159.652862548828,-66.4342498779297
274,3.5,1283187.7441406231,-228882.17010498047,-45.274959564209,-52.0200157165527,-40.3858032226562,-54.161792755127
275,3.5,12812.259292602552,-228882.17010498047,-50.1970558166504,-53.0507545471191,-36.4049186706543,-56.3715209960938
276,3.5,1049612.1459960924,-228882.1563720702,-27.2134952545166,-27.9209003448486,-77.1932525634766,-41.0761032104492
277,3.5,246387.85400390613,-228882.1563720702,-85.3467102050781,-39.2124176025391,8.46179389953613,-80.491455078125
278,3.5,790412.2009277329,-228882.12890625,-45.5177001953125,-3.12750005722046,-118.826652526855,-45.1494140625
279,3.5,505587.79907226714,-228882.12890625,-78.0238342285156,-9.60322093963623,-164.059417724609,-69.1278305053711
280,3.5,1023987.6342773424,-228881.9229125976,-27.7307224273682,-24.7893447875977,-81.3212203979492,-40.5619926452637
281,3.5,272012.36572265613,-228881.9229125976,-86.3907012939453,-36.1564025878906,19.7232475280762,-83.2414855957031
282,3.5,1075009.1308593769,-227955.76171875,-26.7733745574951,-31.059814453125,-73.0275115966797,-41.5328483581543
283,3.5,220990.91033935547,-227955.76171875,-84.0891799926758,-42.2276725769043,1.94329404830933,-77.5776214599609
284,3.5,815808.6364746096,-227955.74798583973,-42.5798797607422,-4.31278991699219,-114.942459106445,-43.6333236694336
285,3.5,480191.3635253904,-227955.74798583973,-80.3404922485352,-11.7981948852539,-169.42707824707,-71.7321090698242
286,3.5,998591.30859375,-227955.70678710926,-28.3207969665527,-21.6740474700928,-85.3992767333984,-39.9950637817383
287,3.5,297408.6639404298,-227955.70678710926,-87.2471771240234,-33.073802947998,42.909969329834,-85.4998474121094
288,3.5,739391.1987304692,-227955.69305419934,-51.4785919189453,-0.994364976882935,-127.044776916504,-48.0098915100098
289,3.5,556608.8012695308,-227955.69305419934,-73.2786636352539,-5.37134122848511,-155.935409545898,-63.6865196228027
290,3.5,1257791.1987304692,-227955.61065673837,-40.6628608703613,-50.7115058898926,-44.0608825683594,-51.899169921875
291,3.5,38208.80470275864,-227955.61065673837,-55.3617820739746,-53.777473449707,-32.0697174072266,-58.5075645446777
292,3.5,714664.1052246096,-226089.52789306644,-54.4852333068848,-0.0444569997489452,-131.390197753906,-49.316764831543
293,3.5,581335.8947753904,-226089.52789306644,-70.8591156005859,-3.34119510650635,-152.746551513672,-60.9028511047363
294,3.5,973863.8305664076,-226089.51416015613,-28.9659538269043,-18.5797348022461,-89.4143371582031,-39.3665008544922
295,3.5,322136.14196777326,-226089.51416015613,-87.9543380737305,-29.9788970947266,86.6718368530273,-86.2328414916992
296,3.5,840535.9497070308,-226089.44549560547,-39.6715316772461,-5.55614519119263,-111.211532592773,-42.0641403198242
297,3.5,455464.0502929692,-226089.44549560547,-82.6312561035156,-14.0245475769043,-176.198364257812,-74.1873397827148
298,3.5,1233064.2700195308,-226089.404296875,-36.3899269104004,-49.1678199768066,-47.4584045410156,-49.5918655395508
299,3.5,62935.764312744,-226089.404296875,-60.6781234741211,-54.1958389282227,-27.3077411651611,-60.536319732666
300,3.5,1099735.9497070308,-226089.3768310548,-26.3990726470947,-34.1969833374023,-68.8337783813477,-41.9150733947754
301,3.5,196264.07775878903,-226089.3768310548,-82.6048431396484,-45.1926231384277,-2.3719379901886,-74.59814453125
302,3.5,648000.0,-225038.50708007807,-62.964542388916,-0.229294002056122,-142.326431274414,-54.4800758361816
303,3.5,907200.0549316404,-225038.4246826171,-33.2463455200195,-11.1738481521606,-100.410453796387,-39.7403373718262
304,3.5,388799.9450683596,-225038.4246826171,-86.6955261230469,-21.5734977722168,160.980865478516,-81.3078918457031
305,3.5,1166400.0,-225038.39721679693,-28.9681720733643,-42.4365158081055,-57.8982238769531,-44.9103469848633
306,3.5,129599.98626708971,-225038.39721679693,-73.9969940185547,-51.4674034118652,-15.2689161300659,-67.1936569213867
307,3.5,691000.5981445308,-223276.2863159178,-57.4973220825195,0.847506999969482,-135.908554077148,-50.5019950866699
308,3.5,604999.4018554692,-223276.2863159178,-68.4220275878906,-1.3565479516983,-149.986480712891,-58.0905570983887
309,3.5,864199.237060548,-223276.24511718767,-36.7846031188965,-6.83307695388794,-107.63907623291,-40.4344711303711
310,3.5,431800.762939452,-223276.24511718767,-84.9161987304688,-16.2614250183105,174.977478027344,-76.3976364135742
311,3.5,1209400.5981445308,-223276.17645263663,-32.4492111206055,-47.435733795166,-50.596866607666,-47.2397994995117
312,3.5,86599.45678710923,-223276.17645263663,-66.0529174804688,-54.3189582824707,-22.0310001373291,-62.4146423339844
313,3.5,1123399.7314453116,-223276.1627197267,-26.0688648223877,-37.3268585205078,-64.6198577880859,-42.1996040344238
314,3.5,172600.3097534178,-223276.1627197267,-80.8850173950195,-48.1038703918457,-5.47117376327515,-71.5878448486328
315,3.5,950200.5981445308,-223276.14898681644,-29.6437835693359,-15.5060329437256,-93.3542098999023,-38.6608276367188
316,3.5,345799.34692382807,-223276.14898681644,-88.5533676147461,-26.8821067810059,123.078094482422,-84.7584457397461
317,3.5,777600.1647949212,-220056.7840576171,-46.1290435791016,-0.236472994089127,-122.411804199219,-43.6745376586914
318,3.5,518399.8352050788,-220056.7840576171,-78.5462112426758,-6.69391918182373,-167.041854858398,-66.396125793457
319,3.5,1036800.2197265617,-220056.75659179693,-24.7296447753906,-25.9640064239502,-78.7482452392578,-38.3739051818848
320,3.5,259199.7802734377,-220056.75659179693,-88.9496688842773,-38.2967758178711,26.3655605316162,-80.4362640380859
321,3.5,0.0,-220056.68792724624,-46.292854309082,-54.9122428894043,-35.5231704711914,-53.4603042602539
322,3.5,1013440.8691406231,-219639.66064453113,-25.3419132232666,-22.8740711212158,-82.684440612793,-37.8551254272461
323,3.5,282559.1583251952,-219639.66064453113,-89.7811431884766,-35.2283935546875,42.5149803161621,-82.4937438964844
324,3.5,800959.4055175788,-219639.5782470702,-43.2011070251465,-1.37112200260162,-118.58846282959,-42.2488708496094
325,3.5,495040.5944824212,-219639.5782470702,-80.8630981445312,-8.83610153198242,-172.139907836914,-68.867431640625
326,3.5,754240.5395507808,-219639.5782470702,-49.0844306945801,0.824087977409363,-126.367057800293,-45.0398635864258
327,3.5,541759.4604492192,-219639.5782470702,-76.1953506469727,-4.59958791732788,-162.730209350586,-63.8317527770996
328,3.5,1060159.4604492192,-219639.56451416027,-24.1742477416992,-29.0649318695068,-74.7742691040039,-38.8386192321777
329,3.5,235840.59448242193,-219639.56451416027,-87.9415893554688,-41.3396682739258,16.0547866821289,-77.9504318237305
330,3.5,1272640.7592773424,-219639.46838378903,-41.3352203369141,-53.6895637512207,-39.3056716918945,-51.3305473327637
331,3.5,23359.2664718628,-219639.46838378903,-51.5716361999512,-55.8445053100586,-31.4420337677002,-55.5206184387207
332,3.5,1187110.7666015616,-219532.43408203113,-28.8114337921143,-45.5563354492188,-53.4934310913086,-44.839786529541
333,3.5,108889.26086425787,-219532.43408203113,-71.4053268432617,-54.1684875488281,-16.1546611785889,-64.0931625366211
334,3.5,886489.2883300788,-219532.42034912124,-33.9065551757812,-8.12056446075439,-104.226951599121,-38.7352447509766
335,3.5,409510.73913574324,-219532.42034912124,-87.2193756103516,-18.4906520843506,163.324234008789,-78.2133026123047
336,3.5,668710.7666015616,-219532.42034912124,-60.5101699829102,1.7004029750824,-140.607772827148,-51.5341987609863
337,3.5,627289.2333984384,-219532.42034912124,-65.9752731323242,0.596457004547119,-147.584487915039,-55.2513275146484
338,3.5,1145689.1235351576,-219532.24182128903,-25.7570514678955,-40.4479026794434,-60.3939971923828,-42.363597869873
339,3.5,150310.83526611337,-219532.24182128903,-78.9160919189453,-50.9619674682617,-7.80706405639648,-68.5597076416016
340,3.5,927910.7666015617,-219532.22808837876,-30.3346385955811,-12.4481248855591,-97.2097015380859,-37.862491607666
341,3.5,368089.26086425676,-219532.22808837876,-89.0806274414062,-23.7880630493164,140.018356323242,-82.2505950927734
342,3.5,1083188.2324218769,-218379.67987060547,-23.6712131500244,-32.1704940795898,-70.7701721191406,-39.240104675293
343,3.5,212811.82250976574,-218379.67987060547,-86.7373123168945,-44.3484573364258,9.11173534393311,-75.2537078857422
344,3.5,990411.9873046883,-218379.638671875,-26.0030460357666,-19.7995204925537,-86.573600769043,-37.2801551818848
345,3.5,305588.04016113287,-218379.638671875,-90.4655456542969,-32.1449165344238,66.8994293212891,-83.6800155639648
346,3.5,731211.8225097671,-218379.6112060548,-52.0613327026367,1.81137001514435,-130.459335327148,-46.328914642334
347,3.5,564788.1774902329,-218379.6112060548,-73.8127059936523,-2.55569410324097,-159.025283813477,-61.2020301818848
348,3.5,1249611.8774414076,-218379.6112060548,-36.7433586120605,-52.2120323181152,-42.8209419250488,-49.14404296875
349,3.5,46388.101959228596,-218379.6112060548,-57.0912322998047,-56.4672431945801,-27.0148582458496,-57.4876136779785
350,3.5,823988.1225585925,-218379.58374023426,-40.301628112793,-2.56908488273621,-114.897171020508,-40.7678909301758
351,3.5,472011.8774414076,-218379.58374023426,-83.1525344848633,-11.0148000717163,-178.293258666992,-71.1987075805664
352,3.5,708827.6733398425,-216260.10131835926,-55.0528945922852,2.73629593849182,-134.698135375977,-47.517578125
353,3.5,587172.3266601575,-216260.10131835926,-71.4050216674805,-0.556060016155243,-155.808807373047,-58.5210304260254
354,3.5,968027.4536132808,-216260.08758544934,-26.6972999572754,-16.7406902313232,-90.4065017700195,-36.63818359375
355,3.5,327972.51892089826,-216260.08758544934,-91.0381622314453,-29.0549144744873,95.1388778686523,-83.4903335571289
356,3.5,1105572.3266601576,-216260.00518798837,-23.2043075561523,-35.2753219604492,-66.7418365478516,-39.5606498718262
357,3.5,190427.68707275376,-216260.00518798837,-85.3244857788086,-47.3187446594238,4.15253496170044,-72.4425506591797
358,3.5,846372.7111816404,-216259.9777221678,-37.4253273010254,-3.81162190437317,-111.34105682373,-39.2277526855469
359,3.5,449627.2888183596,-216259.9777221678,-85.4297332763672,-13.2135562896729,174.132308959961,-73.3173980712891
360,3.5,1227227.6733398424,-216259.9502563476,-32.5224266052246,-50.5234680175781,-46.088939666748,-46.9041481018066
361,3.5,68772.37472534196,-216259.9502563476,-62.7521896362305,-56.7795524597168,-22.1806259155273,-59.3273887634277
362,3.5,648000.0,-214893.62182617193,-63.5230598449707,2.53286099433899,-145.487380981445,-52.382984161377
363,3.5,1166400.0,-214893.56689453113,-25.4355659484863,-43.5625343322754,-56.1652145385742,-42.3865165710449
364,3.5,129600.01373291029,-214893.56689453113,-76.673828125,-53.7701301574707,-9.6173210144043,-65.5164642333984
365,3.5,907200.0,-214893.4844970702,-31.0222759246826,-9.39817333221436,-100.97395324707,-36.957145690918
366,3.5,388800.027465822,-214893.4844970702,-89.5669860839844,-20.6968860626221,148.40461730957,-79.418830871582
367,3.5,867837.5244140616,-213272.0535278322,-34.5618133544922,-5.07795715332031,-107.922637939453,-37.6203727722168
368,3.5,428162.47558593843,-213272.0535278322,-87.7155303955078,-15.4156122207642,164.726608276367,-75.1184921264648
369,3.5,1205762.8051757808,-213271.95739746097,-28.6479225158691,-48.6658401489258,-49.125659942627,-44.6089973449707
370,3.5,90237.18109130855,-213271.95739746097,-68.4553680419922,-56.7935371398926,-16.8754425048828,-60.9994163513184
371,3.5,946562.8051757808,-213271.95739746097,-27.4074420928955,-13.6936693191528,-94.1754302978516,-35.9147491455078
372,3.5,349437.2497558592,-213271.95739746097,-91.5336227416992,-25.962869644165,117.202911376953,-82.0144119262695
373,3.5,1127037.4145507808,-213271.94366455066,-22.7504482269287,-38.3772773742676,-62.6940383911133,-39.7797622680664
374,3.5,168962.62664794934,-213271.94366455066,-83.6898193359375,-50.2505073547363,0.444694995880127,-69.5606155395508
375,3.5,687362.6953125,-213271.94366455066,-58.0545768737793,3.61479091644287,-139.093078613281,-48.5784072875977
376,3.5,608637.3046875,-213271.94366455066,-68.9787902832031,1.41075205802917,-152.998184204102,-55.7943992614746
377,3.5,788342.1020507808,-210921.30889892566,-43.7964401245117,1.56371998786926,-122.04320526123,-40.7409286499023
378,3.5,507657.89794921916,-210921.30889892566,-81.3975372314453,-5.88876914978027,-174.27375793457,-65.986572265625
379,3.5,1026057.8979492192,-210921.19903564453,-22.314094543457,-23.9923763275146,-80.1551208496094,-35.6500358581543
380,3.5,269942.15698242193,-210921.19903564453,-92.4602127075195,-37.3028564453125,42.4690818786621,-79.4991302490234
381,3.5,1047541.9921875,-210921.17156982434,-21.6673564910889,-27.0463562011719,-76.3615875244141,-36.1216316223145
382,3.5,248457.9803466798,-210921.17156982434,-91.6792221069336,-40.3520164489746,30.1082305908203,-77.5762100219727
383,3.5,766857.6782226575,-210921.15783691403,-46.7111015319824,2.65185308456421,-125.788551330566,-42.07470703125
384,3.5,529142.3217773425,-210921.15783691403,-79.0883255004883,-3.79743409156799,-169.485794067383,-63.6359329223633
385,3.5,1285257.8979492192,-210921.0342407226,-42.0662460327148,-56.6549911499023,-34.7135887145996,-50.5563621520996
386,3.5,10742.15526580811,-210921.0342407226,-47.4135894775391,-57.7925033569336,-30.8682479858398,-52.5449867248535
387,3.5,1004693.5546875,-210169.23980712876,-23.0006141662598,-20.9496536254883,-83.9134216308594,-35.126537322998
